id,workload,policy,policy_description,workload_description,cpp_file_path,cache_hit_rate,score
503,all,"**Dynamic Reuse-Phase Adaptive Replacement (DRPAR)**","DRPAR is a phase-adaptive cache replacement policy that dynamically switches between three strategies—SRRIP (for regular, spatially local workloads), LRU (for phases with high temporal reuse), and Bimodal Insertion Policy (BIP, for pointer-chasing and irregular phases)—based on online detection of workload phase and reuse patterns per set. Each LLC set maintains a small moving window of hit/miss history and tracks the frequency of reuse (recency) and stride randomness. When the set exhibits high hit rates and frequent reuse, DRPAR uses LRU to maximize temporal locality. For regular, stride-based access patterns (e.g., LBM, MILC), it switches to SRRIP for spatial locality. In phases with low reuse and high stride randomness (e.g., MCF, omnetpp, astar), DRPAR activates BIP, inserting most blocks with low priority to minimize cache pollution. This adaptive approach ensures optimal block retention and eviction across diverse workloads and phase changes, significantly improving overall hit rate and robustness.","",ChampSim_CRC2/new_policies/039_dynamic_reuse_phase_adaptive_replacement__drpar.cc,0.157024856904455,0.157024856904455
504,astar,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.290580497224234,0.290580497224234
505,lbm,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.439737459318921,0.439737459318921
506,mcf,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.296248189613554,0.296248189613554
507,milc,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.304256381006702,0.304256381006702
508,omnetpp,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.0053696819496076,0.0053696819496076
509,all,"**Dynamic Signature-based Reuse and Frequency (DSRF) Replacement**","DSRF is a hybrid cache replacement policy that combines signature-based reuse prediction (as in SHiP) with block-level frequency and recency tracking, dynamically adapting to workload characteristics. Each cache block is associated with a signature derived from the PC of the memory access, and a per-signature reuse counter is maintained to estimate future reuse. Blocks are inserted with low priority unless their signature has demonstrated frequent reuse, reducing pollution from irregular/pointer-chasing workloads (MCF, omnetpp, astar). For workloads with regular or spatial locality (LBM, MILC), the policy boosts retention of blocks with high access frequency or recent reuse, leveraging both signature and frequency signals. This dual approach enables robust adaptation to phase changes and diverse access patterns, outperforming static policies by retaining blocks likely to be reused and evicting those with low predicted utility.","",ChampSim_CRC2/new_policies/040_dynamic_signature_based_reuse_and_frequency__dsrf__replacement.cc,0.267238441822604,0.267238441822604
510,astar,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.287442674390538,0.287442674390538
511,lbm,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.407374411374339,0.407374411374339
512,mcf,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.16052391105696,0.16052391105696
513,milc,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.27958368976333,0.27958368976333
514,omnetpp,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.00548769693751106,0.00548769693751106
515,all,"**Adaptive Reuse-Frequency with Spatial Bypass (ARFSB) Replacement**","ARFSB is a hybrid cache replacement policy that combines per-block reuse and frequency tracking with spatial locality detection and selective bypassing. For each block, it maintains recency (RRPV), frequency of reuse, and a simple spatial locality flag. On insertion, ARFSB dynamically decides whether to bypass the cache for blocks with low predicted reuse and spatial locality (e.g., pointer-chasing or control-dominated accesses typical of MCF, omnetpp, astar), minimizing pollution. For workloads with high spatial locality (LBM, MILC), blocks are retained longer if they show frequent reuse or access patterns matching their neighbors. The policy adapts to phase changes by periodically sampling block reuse and spatial correlation, updating insertion and bypass thresholds. This approach improves performance by reducing pollution from irregular workloads and boosting retention for blocks with strong reuse or spatial patterns, outperforming static or single-signal policies.","",ChampSim_CRC2/new_policies/041_adaptive_reuse_frequency_with_spatial_bypass__arfsb__replacement.cc,0.228082476704536,0.228082476704536
516,astar,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.0163528843832971,0.0163528843832971
517,lbm,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.0434173924110471,0.0434173924110471
518,mcf,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.0201435623933196,0.0201435623933196
519,milc,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.00709396834450307,0.00709396834450307
520,omnetpp,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.000295037469758659,0.000295037469758659
521,all,"Adaptive Phase-Aware Reuse Predictor (APARP)","APARP combines multi-phase detection, spatial-temporal reuse tracking, and dynamic filtering to adaptively select cache lines for eviction. It maintains per-set phase signatures (using lightweight hashing of recent PCs and access strides) to detect phase changes (e.g., switching from regular to irregular access). For each line, APARP tracks both temporal reuse (recency counters) and spatial reuse (neighbor access counters), and uses a confidence score to filter lines with low predicted reuse. When a phase change is detected, APARP dynamically tunes its eviction aggressiveness and filtering thresholds, allowing it to respond quickly to workload shifts (e.g., MILC's phase changes, LBM's regularity, MCF's sparsity). This hybrid approach is designed to outperform static heuristics (like LRU), learned policies (Hawkeye/SHiP++), and filtering-based schemes (LIME) by combining their strengths and adding phase-awareness.","",ChampSim_CRC2/new_policies/000_adaptive_phase_aware_reuse_predictor__aparp.cc,0.0174605690003851,0.0174605690003851
522,astar,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.290550325850833,0.290550325850833
523,lbm,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.439737459318921,0.439737459318921
524,mcf,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.290716921273147,0.290716921273147
525,milc,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.304256381006702,0.304256381006702
526,omnetpp,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.00486811825101788,0.00486811825101788
527,all,"Hybrid Dynamic Reuse and Frequency-based Replacement (HDRF)","HDRF combines lightweight dynamic reuse tracking (recency and frequency) with per-set adaptive filtering to select cache victims, tailored to the diverse workload behaviors described. For each cache line, HDRF maintains both an LRU stack position and a small saturating frequency counter, incremented on hits and decayed periodically. Sets monitor their miss/hit patterns and, if a set experiences frequent misses (indicative of phase change or irregular access), HDRF temporarily prioritizes evicting lines with low frequency rather than just LRU. This hybrid approach allows HDRF to retain frequently reused lines for regular workloads (LBM, MILC regular phases), while quickly adapting to irregular, sparse, or phase-changing workloads (MCF, omnetpp, MILC irregular phases) by not over-prioritizing recency alone. The policy is simple, fast, and robust against pollution, outperforming pure LRU or frequency-based schemes and providing improved hit rates across all workload types.","",ChampSim_CRC2/new_policies/001_hybrid_dynamic_reuse_and_frequency_based_replacement__hdrf.cc,0.266025841140124,0.266025841140124
528,astar,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.290520154477432,0.290520154477432
529,lbm,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.439737459318921,0.439737459318921
530,mcf,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.294868184352244,0.294868184352244
531,milc,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.304256381006702,0.304256381006702
532,omnetpp,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.0053696819496076,0.0053696819496076
533,all,"**Dynamic Segmented LRU with Spatial Reuse Boost (DSLR-SRB)**","DSLR-SRB augments traditional LRU with two adaptive mechanisms: (1) **Segmented LRU** divides each set into ""protected"" and ""probation"" segments, dynamically adjusting the boundary based on recent miss/hit trends to better handle phase changes and irregular access (e.g., MCF, omnetpp, MILC irregular). (2) **Spatial Reuse Boost** tracks recent stride patterns and spatial locality within each set, temporarily ""boosting"" the priority of lines that are part of detected spatially reused regions (ideal for LBM, MILC regular). On insertion, lines are placed in the probation segment unless they match recent spatial patterns, in which case they go to protected. Victim selection evicts from the probation segment unless the protected segment is full, and the segment boundary shifts based on observed miss/hit rates. This hybrid approach is robust: it preserves spatially reused blocks for regular workloads, adapts quickly to phase changes, and avoids cache pollution from irregular accesses, outperforming pure LRU, frequency, or recency-based schemes.","",ChampSim_CRC2/new_policies/003_dynamic_segmented_lru_with_spatial_reuse_boost__dslr_srb.cc,0.266950372220981,0.266950372220981
